movie_title,username,rating,review_text
Truy Tìm Long Diên Hương,Cao Phương Anh,10,Phim hay tuyệt đối ạaaa
Truy Tìm Long Diên Hương,Thanh Hải,10,Phim hay !!
Truy Tìm Long Diên Hương,Nguyễn Thị Quỳnh Anh,10,Hay. Đánh quá đã
Truy Tìm Long Diên Hương,Dang thi minh thu,10,Rất hay . Phim Việt lên tầm cao mới
Truy Tìm Long Diên Hương,Võ Hồ Quốc Trung,8,rạp nên phổ biến về ý thức cho giới trẻ khi đi xem phim. Còn phim tuyẹt vời
Truy Tìm Long Diên Hương,Nguyễn Bảo Quý,10,rất hay và đáng xem ạ
Truy Tìm Long Diên Hương,Đoàn Hoàng Văn,10,Phim rất hay.
Truy Tìm Long Diên Hương,Lưu Anh Minh,10,"Quá hay, hài, hành động siêu cuốn"
Truy Tìm Long Diên Hương,Lê quốc cường,10,Phim có action C là phải hay
Cưới Vợ Cho Cha,ThanhHanhTran,8,"Đối với quan điểm cá nhân, mới đầu phim sẽ là một cảnh rất bình dị ở miền Tây và câu chuyện hằng ngày diễn ra ở nơi này dẫn đến là khán giả sẽ cần sự kiên nhẫn để chờ tiếp những phần tiếp là gì. Ngoài ra, mình thấy phim còn cho khán giả thấy là đừng đánh giá người khác qua lời đồn hay tai tiếng từ truyền thông mà hãy suy xét sâu hơn để thấy được mỗi hoàn cảnh đều có lý do riêng. Và đều quan trọng là khi chúng ta là gia đình, chúng ta cần chia sẻ để thấu hiểu đối phương hơn, có những chuyện khó và dẫn đến không thể chấp nhận nhưng mà đặt mình vào góc nhìn của họ mới thấy sự đồng cảm của chúng ta dành cho đối phương rất nhiều và vô cùng sâu sắc. Phim cũng có chút cảm động ở khúc cuối và phim bắt được tâm lý của mình và phút chót mình đã xúc động về tình cảm gia đình."
Cưới Vợ Cho Cha,Nguyễn Hoàng Trâm Anh,10,Phim tình cảm. Nhẹ nhàng. Có chút hài hước. Kết thúc đẹp làm mình có cảm giác dễ chịu.
Cưới Vợ Cho Cha,Phạm Thị Kiều Hạnh,8,Bộ phim hay và cảm động về tình thương của cha dành cho con của mình. Tình làng nghĩa xóm và sự chịu đựng của người phụ nữ dưới sự sắp xếp của cha mẹ❤️❤️❤️❤️
Cưới Vợ Cho Cha,phnhatminh2478,10,"Phim hay, dễ thương, vui và chứa đựng nhiều cảm xúc lắm. Mong rạp hãy mở thêm nhiều suất chiếu ạ huhu ❤️."
Cưới Vợ Cho Cha,Lan Chi,10,Quá tuyệt vời
Wicked 2: For Good,Leo86,7,"ko hấp dẫn bằng phần 1, nếu ai chưa xem p1 mà xem luôn phần 2 sẽ thấy ko hay lắm. Còn do mình xem phần 1 hay quá rồi nên tất nhiên p2 ra rạp là đi xem luôn."
Wicked 2: For Good,ericxu,10,"Lâu lắm rồi không được khóc trong rạp, thề luôn nhạc đã hay xong kết cũng khép lại 1 chương chuyện 1 cách hấp dẫn, nói chung là hợp mình ahihi. Tuy nhiên phim có cảnh hôn (kiểu đá lưỡi) với cảnh ngủ chung và lộ nên ba mẹ cân nhắc cho các bé đi nhé hic"
Anh Trai Say Xe,Ninh Hoàng Phúc,9,ổn nha mn ơi
Anh Trai Say Xe,Phùng Cẩm Ly,10,"Quá hay, cha eun woo quá đẹp trai"
Phòng Trọ Ma Bầu,Võ Trí Nhân,8,Ok nhưng còn thiếu sót
Phòng Trọ Ma Bầu,CHU ĐINH TUYỀN,7,Phim tốt ạ
Phòng Trọ Ma Bầu,viet2016,10,Fim hay giải trí vừa có yếu tố hài hước pha 1 chút kinh dị kèm theo đó là sự cảm động đối với nạn phá thai hiện nay
Phòng Trọ Ma Bầu,Nhoxtrum98,10,Fim hay nha mn vừa hài vừa cảm động coi giải trí lắm nay mik đi ở CGV cinemas Biên Hoà còn gặp đc dàn ê-kíp nx ạ
Phòng Trọ Ma Bầu,AnhThuNgoc,1,"Đoạn đầu thì hay, về sau cuối rất nhảm, phim lạc đề và không liên quan, nói thật nhảm cực như cắn đá viết phim vậy"
Phòng Trọ Ma Bầu,selina,1,đồ hoạ như thời 90 nội dung xàm k chịu được
Phi Vụ Thế Kỷ: Thoắt Ẩn Thoắt Hiện,NGÔ THỊ HÀ NHÂN,10,Tuyệt vời và mang ý nghĩa giáo dục hay.
Quán Kỳ Nam,Nguyễn Đoàn Khánh,10,Phim hay ! Rất hợp gu kiểu hoài cổ. Nam xinh nữ tú đầy đủ. không quá khó xem như tưởng tượng. Vì là phim Việt nên cho 10/10 :3
Quán Kỳ Nam,Anhv4,10,"Một trải nghiệm đầy sâu lắng và nhẹ nhàng, pha chút bồi hồi khi được sống trong Sài Gòn những năm 80 mà trước giờ chỉ nghe qua lời kể của người lớn. 
Phim hơi kén khán giả nhưng những ai có tình yêu và tìm hiểu về nét văn hoá Sài Gòn xưa chắc chắn sẽ cảm được"
Quán Kỳ Nam,Nguyễn Văn Dương,10,"Bộ phim tình cảm, cảnh quay đẹp. Gợi nhớ lại kí ức thời khó khăn nhưng con người vẫn sống tử tế, lãng mạn"
Quán Kỳ Nam,ericxu,9,Một cảm nhận rất chân thực khi được quay lại thập niên 80 và nhìn Sài Gòn xưa tươi đẹp hihi
Quán Kỳ Nam,Lê Linh,10,"My guuuu, màu phim đẹp điêng, nội dung nhẹ nhàng vừa phải"
Quán Kỳ Nam,Đoàn Hoàng Văn,10,Bộ phim rất hay và đáng xem!
Quán Kỳ Nam,Thuỵ Vy,7,Bộ phim đưa tôi về thời tuổi thơ của mình rất sống động
Quán Kỳ Nam,hiendinhnguyen1002,10,"Mạch phim nhẹ nhàng, tâm lý tình cảm, rất cuốn vì từ câu thoại liên kết cao, góc quay xa cận tính toán tỉ mỉ, âm thanh vừa quen thuộc mà cũng hoài niệm trong bối cảnh thời kì Sài Gòn sau chiến tranh. Phim khai thác góc nhìn nhẹ nhàng các vấn đề tại thời điểm đó nhưng mà cũng cần một chút liên hệ, chăm chú. Từng nhân vật được xây dựng hoàn cảnh và tâm lý khá thú vị và chặt chẽ, không chỉ xoay quanh 2 nhân vật chính mà còn tuyến nhân vật phụ."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Gia Khiêm,10,"phim được, người đi xem phim ok"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Thị Thanh Tâm,10,"nội dung,âm thanh hay"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,LuigiNghi,10,"Phim hay , đây là movie mình thấy hay nhất trong tất cả movie , đáng xem nha"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Phan Xuân Tú,10,Xem đến lần thứ 4 quá hay. Không xem đời không nể
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Thị Lan,10,Tôi rất hài lòng
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Bùi Hữu Tiến,1,"Tốn tiền, phí phạm thời gian, xúc phạm trí tuệ người xem, nến cấm người hớn 9 tuổi xem phim này"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,ledinhtunganh,7,"Mãn nhãn với những pha hành động của Conan, nội dung ở mức được"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Dương Mai Thùy Linh,10,"Phim rất hay, hình ảnh và âm thanh cực kì chất lượng, nhưng mà rạp hơi lạnh mọi người lưu ý nhé."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Thị Cẩm Linh,10,movie này hay lắm luôn thích nhất là khổng minh
Conan Movie 28: Dư Ảnh Của Độc Nhãn,An Mai Hương,9,Âm thanh sống động tớ đã bị giật mình bởi mấy tiếng súng trong film. Nhưng công tâm mà nói thì nội dung chưa đủ wow bằng mấy movie trước 😊
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Ánh Ngọc,10,"Tuyệt vời, mãn nhãn."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Nhật Quang,10,Rất tốt và tôi yêu thích
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Võ Tường Vy,10,10 đỉm hum có nhưng
Conan Movie 28: Dư Ảnh Của Độc Nhãn,tragnntuyet,9,"rấc là hayyy, đáng để xem thử"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Võ Hoàng Yến,10,"Phim hay lắm luôn, hôm nay mình đi xem là lần 2 rồi. Vẫn hay, hài hước và kịch tính như xem lần đầu vậy ❤"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Anlam123,9,Hay nha! Khổng minh cực đẹp trai luôn:)! Cảnh hành động thì cực gây cấn! Điểm trừ duy nhất là mẹ mình đã ngủ:( (hình như là do ko hiểu phim). Nhưng nói chung là hay và đáng xem
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Thoa,7,"Theo tui, tui chỉ thích những suy luận nhìu. Hoac tổ chức áo đen. Phần này k suy luận nhìu. Lồng tiếng vui vẻ. Rõ ràng. Lúc đầu coi hơi rối nhân vật xíu nếu k tập trung. Tuy nghiên về mori xíu nhưng vẫn cần sự suy luận qua mail của sinichi conan. Theo tui tạm được"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Võ Lâm Như Ý,4,"Phòng chiếu phim (rạp Beta) như nhà xát z á. Huhu bạn mình cảm luôn á. Ghế ngồi siêu khó chịu luôn, mình không biết là có chổ chinbr kjoong nhưng mà mình ngồi ghế nó thẳng tưng làm mình đau cổ lắm luôn. Còn phim thì quá oke , phim siu hay."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hồng Phấn,10,conan mãi đỉnh trong lòng mình. Phân đoạn nào của bác Mori trong phim cũng ngầu nhưng tiếc là quá ít🥲
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hoahonggai05,9,"tốt, kịch bản vắt sữa nên xem cảm thấy giống các movie trước"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đỗ Gia Hân,10,"Phim sinh động , hấp dẫn, cuống hút người xem"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Lê Phương Vy,10,"Trời ơi phim hay vãiiii íiiiii, có lẽ sẽ đi cày lại á, phim đủ wow lắm luôn, ae nên xem nháaaaa"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hoàng Linh,10,phim hay vcl tôi đã thsu bị giật mình ở phát súng đầu tiên
Conan Movie 28: Dư Ảnh Của Độc Nhãn,NGUYÊN KIM NGÂN,10,LOA TO LÀM TUI HƠI BỊ GIẬT MIK NHƯNG MỘT LÚC SAU THÌ QUEN RÙI
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Cao Gia Bảo,10,Máy chiếu bị mờ
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Lê Thùy Linh,8,Phim rất hay
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Suquocbao,10,Phim quá hay có thể nói là movie hay nhất trong 28 movie tôi đã từng xem
Conan Movie 28: Dư Ảnh Của Độc Nhãn,nhi nhi,10,"trời ơi quá tuyệt vời luôn ấyyyyyy, nhạc phim hay nữa ạ, nói chung e thấy 10/10✨✨✨"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Quang Duy,6,"nội dung nhạt nhoà dễ đoán, tuyến nhân vật lộn xộn"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Lương Thị Hạnh Hiếu,10,Hay nhaaaa
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Quản Thế Vinh,10,10 điểm vì có ny đi cùng
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Hoàng Phương Linh,10,"Combat hay, combat gánh nội dung, nội dung hơi kỳ, combat hơi ảo nhưng gay cấn nên vẫn tạm được. Nội dung vừa dài dòng vừa đau đầu, lôi F5 cảnh sát ra làm cameo (rei+hiro) để vắt sữa + lôi kéo người xem chứ chả có xuất hiện gì mấy. Bù lại, animation và đồ hoạ rất tốt, Takaaki và Mori chiếm spotlight, Conan thì vẫn phải quá ảo như ngày thường. Hơn nữa, tình tiết tình cảm của hai người Yui và Kansuke không bằng một tí cốt truyện của Takaaki, nói chung Takaaki chiếm spot, Hiro có xuất hiện làm cameo, after credit dài và hay, đáng để ở lại xem. Tuy nhiên thì nội dung phim quá ảo, quá đề cao thể lực và giới hạn của con người đồng thời hạ thấp IQ người xem, nhưng dù sao Conan có sạn cũng không phải ngày một ngày hai, thôi thì hay hơn movie 26 cũng đã rất tốt rồi. Movie 28 không tiếp tục vắt sữa bộ ba Nagano mà quay sang con đường quen thuộc là vắt sữa F5 hoa anh đào, dự kiến là có Chihaya và Matsuda lẫn anh bạn Kenji, mong là cho tí đất diễn thực sự đi chứ đừng có cameo vắt sữa như Amuro đợt này. Có một nhân vật mới xuất hiện nhưng tổn thời lượng lên hình rất ít, đẹp trai nhưng được cái vô dụng, ngầu thì cũng ngầu mà được cái chả làm được gì. Đánh giá công tâm thì phim khoảng 5/10, cho lên 7/10 vì animation, combat, nhan sắc của Takaaki và Hasebe lẫn pha bắn súng của Mori, đánh giá 10 sao so với movie 26."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Thị Ngọc Ngân,10,"Cực kì suất sắc và mảng nhãn người coi , bộ phim mình tăm đắc nhất"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Trần Tiến,10,Phim quá hay kịch tính và suy đoán của Mori rất chính xác và bắn súng giỏi
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Nguyên Khánh,9,video không full HD lắm
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Voanhkhoa,10,"Phim rất hay ạ. Xem phim em không ngừng cảm thán về nội dung, chất lượng hình ảnh và diễn viên lồng tiếng ạ. Phải nói là bộ phim này rất được mọi người săn đón ạ. Chúc phim sẽ được nhận được sự quan tâm của mọi người ạ. Cảm ơn phim và nhân viên của rạp đã cho em biết phim hay như thế ạ❤️"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Lê Thành Thông,10,không có chỗ chê
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trịnh Yến Nhi,10,bị mê huhu
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Anh Hưng,8,phim khá là hay nhưng hơi loằn ngoằn và rắc rối ở các tỉnh thành và tên các nhân vật ở nagato hơi lạ . Nên sáng tạo hơn ở movie sau và nên tạo nhiều movie liên quan tới tổ chức áo đen sẽ hay hơn
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nông Thị Yến Nhi,10,hay zữuuuu
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đinh Nguyễn Hồng Phúc,10,Phim hay nha! Siêu cuốn
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đinh Văn Quý,10,Hài lòng hài hước
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Bùi thị hà my,10,Phim quá hay
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Thị Tuyết Mai,10,Đỉnh nóc kịch trần luôn trời ơii nó hay không có từ nào để tả
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đinh Nguyễn Trà My,6,"Thoại dài dòng, buồn ngủ. Đc mỗi pha cuối =))"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Lý Minh Triết,4,Phim coi rất hay nhưng lần này đi coi không được tặng phần quà nào hết. Nên chỉ cho 4 sao
Conan Movie 28: Dư Ảnh Của Độc Nhãn,TruongBaoThy,10,chất lượng tuyệt vời
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đỗ Lê Thu Hiền,10,Phim rất hay chia cảnh đều cho các nhân vật.Movie này làm nổi bật lên các nhân vật phụ nhiều để cho người xem ko thấy chán vì chỉ xoay quanh nv9 phá án ko. Phim các cảnh đều rất đẹp rất mượt
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đặng Minh Sang,7,"cốt chuyện chưa được logic
hoặc phần dịch thuật có vấn đề"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Mai Quốc Khánh,10,"để đánh giá dc thì phải cần cả 1 quá trình,trình là gì mà là trình ai chấm"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Võ Như Ý,10,good happy
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Bùi Đăng Khôi,10,"Đồ hoạ sắc nét chi tiết chỉnh chu, đặc biệt là âm thanh và lồng tiếng rất là bắt tai người nghe"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hoàng Khánh Linh,10,"Hay, chấm 100 điểm"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,euiju,10,Dư Ảnh Của Độc Nhãn xuất sắc
Conan Movie 28: Dư Ảnh Của Độc Nhãn,VO VAN DU,10,"Quá xuất sắc, cảm xúc trọn vẹn."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Phạm Thị Thanh Xuân,10,Tập này bác Mori thiệt là ngầu
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Nguyễn Thị Như Ý,8,"Phim giữ vững phong độ về đồ họa, có những khoảnh khắc đáng yêu và hài hước. Song, phần lớn bộ phim còn dàn trải. Nhiều tình tiết hành động nhưng cũng vì vậy khiến mạch truyện trở nhanh hơn để, nhanh đến mức tôi tưởng mình là vịt luôn. Các nhân vật xuất hiện nhiều nhưng không đủ nổi bật. Thiếu đi cảm giác được suy luận và dẫn dắt suy luận như các tập truyện đầu."
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Ngô Văn Trường An,8,Làm tôi giật mình mấy lần
Conan Movie 28: Dư Ảnh Của Độc Nhãn,trần xuân hoàng,10,Rất Hay đâh là 1 bộ phim bất cứ giá nào cũng phải ik xem
Conan Movie 28: Dư Ảnh Của Độc Nhãn,thuyduong011891,9,"Hay, nhiều tình tiết hơi ảo. Không thực tế"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,MeatFrog,10,"siêu siêu hay!!!!
từ đồ hoạ tới nhạc phim, cốt truyện xây dựng rất tốt"
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Phạm Tùng Lâm,9,Hay nma độ hấp dẫn ko bằng 3 movie gần đây
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hoàng Minh Thông,7,Bình thường
Conan Movie 28: Dư Ảnh Của Độc Nhãn,Trần Thị Hồng Nhung,9,"Phim hay, âm thanh sống động, nội dung phim hấp dẫn, nhiều tình tiết gây cười, xúc động"
