id,movie_title,review_text,rating
165,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hay nhaaaa,10
166,Conan Movie 28: Dư Ảnh Của Độc Nhãn,10 điểm vì có ny đi cùng,10
167,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Combat hay, combat gánh nội dung, nội dung hơi kỳ, combat hơi ảo nhưng gay cấn nên vẫn tạm được. Nội dung vừa dài dòng vừa đau đầu, lôi F5 cảnh sát ra làm cameo (rei+hiro) để vắt sữa + lôi kéo người xem chứ chả có xuất hiện gì mấy. Bù lại, animation và đồ hoạ rất tốt, Takaaki và Mori chiếm spotlight, Conan thì vẫn phải quá ảo như ngày thường. Hơn nữa, tình tiết tình cảm của hai người Yui và Kansuke không bằng một tí cốt truyện của Takaaki, nói chung Takaaki chiếm spot, Hiro có xuất hiện làm cameo, after credit dài và hay, đáng để ở lại xem. Tuy nhiên thì nội dung phim quá ảo, quá đề cao thể lực và giới hạn của con người đồng thời hạ thấp IQ người xem, nhưng dù sao Conan có sạn cũng không phải ngày một ngày hai, thôi thì hay hơn movie 26 cũng đã rất tốt rồi. Movie 28 không tiếp tục vắt sữa bộ ba Nagano mà quay sang con đường quen thuộc là vắt sữa F5 hoa anh đào, dự kiến là có Chihaya và Matsuda lẫn anh bạn Kenji, mong là cho tí đất diễn thực sự đi chứ đừng có cameo vắt sữa như Amuro đợt này. Có một nhân vật mới xuất hiện nhưng tổn thời lượng lên hình rất ít, đẹp trai nhưng được cái vô dụng, ngầu thì cũng ngầu mà được cái chả làm được gì. Đánh giá công tâm thì phim khoảng 5/10, cho lên 7/10 vì animation, combat, nhan sắc của Takaaki và Hasebe lẫn pha bắn súng của Mori, đánh giá 10 sao so với movie 26.",10
168,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Cực kì suất sắc và mảng nhãn người coi , bộ phim mình tăm đắc nhất",10
169,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Phim quá hay kịch tính và suy đoán của Mori rất chính xác và bắn súng giỏi,10
170,Conan Movie 28: Dư Ảnh Của Độc Nhãn,video không full HD lắm,9
171,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Phim rất hay ạ. Xem phim em không ngừng cảm thán về nội dung, chất lượng hình ảnh và diễn viên lồng tiếng ạ. Phải nói là bộ phim này rất được mọi người săn đón ạ. Chúc phim sẽ được nhận được sự quan tâm của mọi người ạ. Cảm ơn phim và nhân viên của rạp đã cho em biết phim hay như thế ạ❤️",10
172,Conan Movie 28: Dư Ảnh Của Độc Nhãn,không có chỗ chê,10
173,Conan Movie 28: Dư Ảnh Của Độc Nhãn,bị mê huhu,10
174,Conan Movie 28: Dư Ảnh Của Độc Nhãn,phim khá là hay nhưng hơi loằn ngoằn và rắc rối ở các tỉnh thành và tên các nhân vật ở nagato hơi lạ . Nên sáng tạo hơn ở movie sau và nên tạo nhiều movie liên quan tới tổ chức áo đen sẽ hay hơn,8
175,Conan Movie 28: Dư Ảnh Của Độc Nhãn,hay zữuuuu,10
176,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Phim hay nha! Siêu cuốn,10
177,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hài lòng hài hước,10
178,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Đỉnh nóc kịch trần luôn trời ơii nó hay không có từ nào để tả,10
179,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Thoại dài dòng, buồn ngủ. Đc mỗi pha cuối =))",6
180,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Phim coi rất hay nhưng lần này đi coi không được tặng phần quà nào hết. Nên chỉ cho 4 sao,4
181,Conan Movie 28: Dư Ảnh Của Độc Nhãn,chất lượng tuyệt vời,10
182,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Phim rất hay chia cảnh đều cho các nhân vật.Movie này làm nổi bật lên các nhân vật phụ nhiều để cho người xem ko thấy chán vì chỉ xoay quanh nv9 phá án ko. Phim các cảnh đều rất đẹp rất mượt,10
183,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"cốt chuyện chưa được logic
hoặc phần dịch thuật có vấn đề",7
184,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"để đánh giá dc thì phải cần cả 1 quá trình,trình là gì mà là trình ai chấm",10
185,Conan Movie 28: Dư Ảnh Của Độc Nhãn,good happy,10
186,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Đồ hoạ sắc nét chi tiết chỉnh chu, đặc biệt là âm thanh và lồng tiếng rất là bắt tai người nghe",10
187,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Hay, chấm 100 điểm",10
188,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Dư Ảnh Của Độc Nhãn xuất sắc,10
189,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Quá xuất sắc, cảm xúc trọn vẹn.",10
190,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Tập này bác Mori thiệt là ngầu,10
191,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Phim giữ vững phong độ về đồ họa, có những khoảnh khắc đáng yêu và hài hước. Song, phần lớn bộ phim còn dàn trải. Nhiều tình tiết hành động nhưng cũng vì vậy khiến mạch truyện trở nhanh hơn để, nhanh đến mức tôi tưởng mình là vịt luôn. Các nhân vật xuất hiện nhiều nhưng không đủ nổi bật. Thiếu đi cảm giác được suy luận và dẫn dắt suy luận như các tập truyện đầu.",8
192,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Làm tôi giật mình mấy lần,8
193,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Rất Hay đâh là 1 bộ phim bất cứ giá nào cũng phải ik xem,10
194,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Hay, nhiều tình tiết hơi ảo. Không thực tế",9
195,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"siêu siêu hay!!!!
từ đồ hoạ tới nhạc phim, cốt truyện xây dựng rất tốt",10
196,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Hay nma độ hấp dẫn ko bằng 3 movie gần đây,9
197,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Bình thường,7
198,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Phim hay, âm thanh sống động, nội dung phim hấp dẫn, nhiều tình tiết gây cười, xúc động",9
199,Conan Movie 28: Dư Ảnh Của Độc Nhãn,"Conan mãi đỉnh
Eo ôi cái đoạn kết rei đẹp trai quá 🥰",9
200,Conan Movie 28: Dư Ảnh Của Độc Nhãn,phim hay 10/10 tuyệt vời,10
201,Conan Movie 28: Dư Ảnh Của Độc Nhãn,Tuyệt đỉnh thượng hạng🫶💗,10
202,Chị Ngã Em Nâng,Khóc tràn bờ đê,10
203,Chị Ngã Em Nâng,"Rất hayyyyy
Rạp rất tốt",10
204,Chị Ngã Em Nâng,"Phim chưa thấy mô tả hết ng chị, còn ng em càng coi càng ghét tới cuối phim. Tội nhất bác sĩ Trường. Cái kết ko thích lắm.",7
205,Chị Ngã Em Nâng,"Quá dở, xàm ds, tiếc 45k :))), dở nhất từng coi",1
206,Tay Anh Giữ Một Vì Sao,"phim rất cute, nên xem nhé",10
207,Tay Anh Giữ Một Vì Sao,"Rất hay , xúc động và hài hước",10
208,Tay Anh Giữ Một Vì Sao,"Nội dung phim hơi cũ, nên xem 1 đoạn cũng biết các diễn biến tiếp theo và cái kết của phim.",7
209,Trò Chơi Ảo Giác: Ares,Nhịp độ đầu phim hơi chán đến giữa phim mới hay nhạc hay vs kĩ xảo đẹp,9
210,Những Lá Thư Của Yeon,Phim khá hay,10
211,Chú Thuật Hồi Chiến: Hoài Ngọc / Ngọc Chiết – The Movie,"Nội dung phim: 10/10 
Hình ảnh: 9/10 (Amanai trên này dễ thương xỉu)
Âm thanh: 8/10",10
212,Tee Yod 3: Quỷ Ăn Tạng,"Không hay bằng 2 phần trước, thiên về hành động nhiều hơn, cũng ổn",9
213,Tee Yod 3: Quỷ Ăn Tạng,"TY1 ấn tượng hơn kết thúc vầy được rồi, khán giả cũng không cần hóa giải con quỷ lê thê đến p3.",3
214,Tee Yod 3: Quỷ Ăn Tạng,"Phim PR rầm rộ. Ra xem thì thất vọng nhiều
Tên phim và nội dung không liên quan gì nhau
Cốt truyện loanh quanh, phim nhiều sạn, cảm xúc nhân vật chưa tốt. Nói chung tệ 
Phim làm kiểu cho có, phim ma coi k sợ,  âm thanh chỉ gây giật mình",5
215,Tee Yod 3: Quỷ Ăn Tạng,Phim ảo ma lazada cốt truyện k rõ nội dung k lành mạch. Dở hơn P2 rất nhiều,2
216,Tee Yod 3: Quỷ Ăn Tạng,Phim không hay,5
217,Tee Yod 3: Quỷ Ăn Tạng,Hay khúc đầu khúc sau . Không hay mấy. Không thuyết minh nữa . Phải thuyết minh sẽ hay hơn .,6
218,Tee Yod 3: Quỷ Ăn Tạng,"Phim quá nhạt, dở hơn p1 và 2 (ý kiến cá nhân)",1
219,Tee Yod 3: Quỷ Ăn Tạng,"Cũng hay, nhưng cũng hơi nhạt",9
220,Tee Yod 3: Quỷ Ăn Tạng,Phim hay và ám ảnh,10
221,Tee Yod 3: Quỷ Ăn Tạng,Phim phép thuật xàm,2
222,Tee Yod 3: Quỷ Ăn Tạng,sao phần này mình thấy không hay có sao sao á không hay bằng phần vừa rồi hù nhiều phần này giật mình đúng khúc đầu phim rồi nó hụt hẫn nhiều chắc do trong chờ hù mà ko được hù 🥹 bù lại âm thanh to giật mình đầu chắc do nay cho thấy ma rõ quá nên mất hay :)),6
223,Tee Yod 3: Quỷ Ăn Tạng,"Phim rất hay, mọi người đi xem đi nhaaaa",10
224,Tee Yod 3: Quỷ Ăn Tạng,Hong gây cấn bằng phần 2. Nhưng mà cũng okela 🥰🥰🥰,8
225,Tee Yod 3: Quỷ Ăn Tạng,Hayyyquaas,10
226,Tee Yod 3: Quỷ Ăn Tạng,Rất tốt huu,10
227,Tee Yod 3: Quỷ Ăn Tạng,"nhân vật chính lẫn phụ đều ngu, thua kém nhiều so với phần 2",3
228,Tee Yod 3: Quỷ Ăn Tạng,"Hay, kịch tính, cuốn hút",9
229,Tee Yod 3: Quỷ Ăn Tạng,"Hay điên, xứng đáng 10đ",10
230,Tee Yod 3: Quỷ Ăn Tạng,Phim hay lắm,9
231,Tee Yod 3: Quỷ Ăn Tạng,"Phim dở, nội dung không tạo sức hút cho người xem.",3
232,Tee Yod 3: Quỷ Ăn Tạng,Phim hay nhưng nhân viên ăn bớt tiền của tôi,6
233,Tee Yod 3: Quỷ Ăn Tạng,Phim hay nhưng mà không có bồ để đi xem cùng,10
234,Cục Vàng Của Ngoại,Phim ko có cao trào hạnh phúc. Khóc vì hạnh phúc. Toàn đẩy vào đoạn buồn. Kiểu ép cảm xúc của khán giả. Cái kết không rõ ràng. Dựng ra tại nạn như kiểu tạo ra cái kết cho có.,1
235,Cục Vàng Của Ngoại,Phim xàm nhất trên đời,5
236,Cục Vàng Của Ngoại,"Nội dung rời rạc, nhiều diễn viên diễn xuất còn kém.",5
237,Cục Vàng Của Ngoại,Rất cảm xúc,10
238,Cục Vàng Của Ngoại,"Phim rất hay, cảm động, chạm đến cảm xúc khán giả. Rất đáng xem nhé mọi người!",10
239,Cục Vàng Của Ngoại,"ổn , phim hay , coi mà khóc",10
240,Cục Vàng Của Ngoại,Kết phim chưa rõ ràng,8
241,Cục Vàng Của Ngoại,Phim hay z tốn nc mắt lắm,10
242,Cục Vàng Của Ngoại,Rất hay.Rất sâu sắc.,9
243,Cục Vàng Của Ngoại,"phim hay,nên xem nha mọi người oii",10
244,Cục Vàng Của Ngoại,Nội dung phim có chiều sâu.,8
245,Cục Vàng Của Ngoại,Tui khóc muốn trôi rạp mấy bà ơi,10
246,Cục Vàng Của Ngoại,Khóc ngập rạp,10
247,Cục Vàng Của Ngoại,Khóc muốn trôi rap,8
248,Good Boy: Chó Cưng Đừng Sợ,"Thấy cũng ớn ớn phần nào á, nhưng nhịp chậm với twist cũng không quá khó đoán... mà phim indie thì như này cũng oke rồi hehe",7
249,Xà Thuật Tiểu Tam,"ờm..... coi muốn ngủ luôn á má, concept + tình tiết + kỹ xảo tệ xỉu hic",1
250,Nhà Ma Xó,"hay, đi coi đi",10
251,Nhà Ma Xó,Phim tình cảm hay,9
252,Điện Thoại Đen 2,"Xem xong phim mới biết còn có phần 1. Mạch phim chậm, xem cũng khá ổn, nội dung ko mới nhưng cách dẫn dắt của phim khá lôi cuốn",8
253,Bí Mật Sau Bữa Tiệc,"Phim nó cuốn từ đầu tới cuối trời ơi, vừa khịa chính trị vừa áp vào đời sống hàng ngày, và lấy ""Anniversary"" làm ẩn dụ, maybe sẽ là Movie của năm trong lòng tui (Nếu không có phim nào hay hơn)",9
254,Cải Mả,"Phim dở nhất từng xem, nội dung rời rạc ,nhiều sạn. Kĩ xảo ,hình ảnh của phim như đc quay ở những năm 2000. Phim ma nhưng xem không thấy sợ ,xem xong thấy phí tiền",1
255,Cải Mả,nội dung nhàm chán không gây sự sợ hãi,1
256,Cải Mả,"nội dung được ok nhưng cảnh quay hiệu ứng quá chán:))) xem đau mắt lắm , nên bỏ hiệu ứng mờ mờ và vài cảnh quay ảo lòi ra nha",9
257,Cải Mả,"Phim ổn, có ý nghĩa, diễn viên diễn tốt. Đoạn cuối có đoạn hình ảnh hơi hoạt hình xíu thui hii",10
258,Cải Mả,Không dáng xem phim nhạt nhẽo rời rạc diễn viên đơ  không cảm xúc xem xong thấy tiếc tiền,1
259,Cải Mả,Phim hay rất ý nghĩa về tình cảm gia đình và hơi nhiều animation trong phim này quá!!!,8
260,Cải Mả,"Phim rất dở, chưa bao giờ xem phim dở như vậy, nói thật. Diễn viên đa số diễn không hay, nội dung thì không hấp dẫn. Nữ chính diễn chán quá, diễn ra kiểu nhân vật khó chịu lắm.",1
261,Cải Mả,"Nội dung phim xàm, nhàm chán",1
262,Phá Đám Sinh Nhật Mẹ,Phim chỉ có khúc cuối là oke còn khúc đầu thì diễn biến nhạt diễn viên chưa có nhìu sắt thái. Và ở rạp thì. Bắp bị ỉu mềm. Thất vọng ghê,3
263,Cô Dâu Ma,"Anh n9 đẹp trai gu t, chị nu9 đẹp gái, thích mấy khúc ảnh dịu dàng vs chỉ ở đầu phim, cuối phim ảnh ấy quá. Nd phim cx tạm ổn, mấy khúc nhát ma chưa đủ đô vs t",7
264,Cô Dâu Ma,Tạm ổn cốt truyện chưa được hay lắm,6
265,Cô Dâu Ma,"Trừ diễn viên Thanh Vy xinh, diễn ổn, thì kịch bản rất dở nha mọi người, các cảnh giết người thì vô cùng giả",1
266,Cô Dâu Ma,"Phim thiệt là...., khuyên đừng mua vé, tôi xem chưa dc 20p phải đứng ngay ra khỏi rạp

Lời thoại tiếng Anh nghèo nàn, nhân vật kỹ năng diễn suất trung bình kém, diễn biến loạn, âm thanh kinh dị gài vào lung tung, nội dung khó hiểu ???

 Phí tiền phí thời gian các bố

Ma hỏi sao m lại ở đây bằng tiếng Thái, nvat chính trả lời bằng tiếng Việt :)))))?",1
267,Cô Dâu Ma,"Phim hay , sự can đam của cô gái đi tìm sự thật . Luật nhân quả , gieo ác sẽ gặp quả",10
268,Cô Dâu Ma,Phim bình thường,1
269,Cô Dâu Ma,"Nội dung cũng ổn, diễn xuất của nhân vật hơi đơ, đồ hoạ ko đc đẹp lắm, góc quay cũng ko ổn, các tình tiết kinh dị chỉ gây sợ hãi nhất thời khá hụt hẫng và ko quá đáng sợ. Nhưng vẫn ổn vì style nhân vật, cảnh quan, bài học nhân sinh",7
270,Em Xinh Tinh Quái,"Một bộ phim hay cho ngày cuối tuần. Màu phim Hàn luôn mướt mát đẹp mắt . Yoona xinh đẹp và diễn tốt, nội dung hài hước nhưng rất cảm động.",9
271,The Conjuring 4: Nghi Lễ Cuối Cùng,"ko quá xuất sắc và ấn tượng như 2 phần đầu, nhưng thôi kết thúc của thương hiệu đình đám dzòi nhắm mắt coi luôn",7
272,The Conjuring 4: Nghi Lễ Cuối Cùng,"Happy ending, xem được",7
273,Tiệm Cầm Đồ: Có Chơi Có Chịu,Đời tui chưa bao giờ coi cái phim tệ đến thế này. Thất vọng từ kịch bản đến diễn xuất lại còn cả đống sạn…. Ko biết chê sao cho hết cái dỡ,1
274,Khế Ước Bán Dâu,"Bộ phim hay nhất tôi từng xem dòng tâm linh cổ trang, kinh dị nhưng là đánh thẳng vào tâm linh chứ  ko phải hù doạ đơn thuần, vì dòng cổ trang thuần nên tình tiết chậm chút nhưng sâu sắc, thoại chuẩn cổ trang miền Bắc nghe ấm áp nhất là các giọng nam rất hay và trầm ấm, nam chính Hữu Vi biểu cảm thay đổi liên tục phải nói là quá xuất sắc, đẹp ngoại hình tuyệt đối, bác Trung Anh đỉnh chóp diễn xuất, dàn cast ai cũng đẹp và hay, bộ phim bối cảnh trang phục tuyệt đẹp, nhạc hay nhất đoạn Lãnh Thanh chèo thuyền, nhớ mãi khúc nhạc đó, phim để lại quá nhiều suy ngẫm về cuộc đời, đạo nghĩa vợ chồng, tình mẫu tử, tình anh em ... và cái giá phải trả cho giao kèo tham lam với quỷ dữ, cuối phim kết vẫn còn giữ cho gia tộc 3 người con trai là cũng ân đức rồi. Kết đẹp và mở, thực sự phim này nếu ai đó xem hời hợt ko tập trung thì sẽ ko cảm nhận đc độ hay và sâu sắc của phim và chắc chắn sẽ chê chứ mình rất khen",10
